date,canton,atLeastOneDoseTotal,atLeastOneDosePer100,partiallyVaccTotal,partiallyVaccPer100,fullyVaccinatedTotal,fullyVaccinatedPer100
2021-08-06,JU,37625,51.05,4142,5.62,33483,45.43
2021-08-06,LU,217938,52.35,14458,3.47,203480,48.87
2021-08-06,NE,100402,57.08,15708,8.93,84694,48.15
2021-08-06,NW,23055,52.98,1485,3.41,21570,49.56
2021-08-06,OW,17875,46.91,1467,3.85,16408,43.06
2021-08-06,SG,252498,49.08,12470,2.42,240028,46.65
2021-08-06,SH,46408,55.84,2618,3.15,43790,52.69
2021-08-06,SO,150426,54.21,8394,3.03,142032,51.19
2021-08-06,SZ,77143,47.57,4774,2.94,72369,44.63
2021-08-06,TG,138182,48.84,7888,2.79,130294,46.06
2021-08-06,TI,203266,57.91,9050,2.58,194216,55.33
2021-08-06,UR,18172,49.35,796,2.16,17376,47.19
2021-08-06,VD,461171,56.6,36762,4.51,424409,52.09
2021-08-06,VS,189303,54.32,19991,5.74,169312,48.58
2021-08-06,ZG,72610,56.38,4083,3.17,68527,53.21
2021-08-06,ZH,904044,58.2,44411,2.86,859633,55.34
2021-08-07,AG,371320,53.5,23706,3.42,347614,50.08
2021-08-07,AI,7045,43.24,296,1.82,6749,41.42
2021-08-07,AR,26546,48,1321,2.39,25225,45.61
2021-08-07,BE,583332,55.92,38187,3.66,545145,52.26
2021-08-07,BL,168446,57.89,9863,3.39,158583,54.5
2021-08-07,BS,115810,58.87,7459,3.79,108351,55.07
2021-08-07,CH,4768177,54.99,313461,3.62,4454716,51.38
2021-08-07,CHFL,4788934,54.99,315243,3.62,4473691,51.37
2021-08-07,FL,20757,53.15,1782,4.56,18975,48.59
2021-08-07,FR,175939,54.05,12266,3.77,163673,50.28
2021-08-07,GE,279409,55.18,22081,4.36,257328,50.82
2021-08-07,GL,19279,47.19,1474,3.61,17805,43.59
2021-08-07,GR,108771,54.36,9219,4.61,99552,49.75
2021-08-07,JU,37625,51.05,4142,5.62,33483,45.43
2021-08-07,LU,218057,52.37,14454,3.47,203603,48.9
2021-08-07,NE,100422,57.09,15550,8.84,84872,48.25
2021-08-07,NW,23057,52.98,1486,3.41,21571,49.57
2021-08-07,OW,17877,46.91,1467,3.85,16410,43.06
2021-08-07,SG,252522,49.08,12409,2.41,240113,46.67
2021-08-07,SH,46483,55.93,2676,3.22,43807,52.71
2021-08-07,SO,150659,54.3,8349,3.01,142310,51.29
2021-08-07,SZ,77162,47.58,4705,2.9,72457,44.68
2021-08-07,TG,138225,48.86,7834,2.77,130391,46.09
2021-08-07,TI,203893,58.09,9300,2.65,194593,55.44
2021-08-07,UR,18172,49.35,796,2.16,17376,47.19
2021-08-07,VD,461573,56.65,36559,4.49,425014,52.16
2021-08-07,VS,189482,54.37,19891,5.71,169591,48.66
2021-08-07,ZG,72620,56.38,4092,3.18,68528,53.21
2021-08-07,ZH,904451,58.22,43879,2.82,860572,55.4
2021-08-08,AG,371320,53.5,23706,3.42,347614,50.08
2021-08-08,AI,7045,43.24,296,1.82,6749,41.42
2021-08-08,AR,26546,48,1321,2.39,25225,45.61
2021-08-08,BE,583332,55.92,38140,3.66,545192,52.26
2021-08-08,BL,168446,57.89,9863,3.39,158583,54.5
2021-08-08,BS,115810,58.87,7459,3.79,108351,55.07
2021-08-08,CH,4768414,55,313070,3.61,4455344,51.39
2021-08-08,CHFL,4789171,54.99,314852,3.62,4474319,51.37
2021-08-08,FL,20757,53.15,1782,4.56,18975,48.59
2021-08-08,FR,175941,54.05,12267,3.77,163674,50.28
2021-08-08,GE,279410,55.18,22081,4.36,257329,50.82
2021-08-08,GL,19279,47.19,1474,3.61,17805,43.59
2021-08-08,GR,108771,54.36,9219,4.61,99552,49.75
2021-08-08,JU,37625,51.05,4142,5.62,33483,45.43
2021-08-08,LU,218057,52.37,14453,3.47,203604,48.9
2021-08-08,NE,100422,57.09,15550,8.84,84872,48.25
2021-08-08,NW,23057,52.98,1486,3.41,21571,49.57
2021-08-08,OW,17877,46.91,1467,3.85,16410,43.06
2021-08-08,SG,252522,49.08,12409,2.41,240113,46.67
2021-08-08,SH,46483,55.93,2676,3.22,43807,52.71
2021-08-08,SO,150659,54.3,8348,3.01,142311,51.29
2021-08-08,SZ,77162,47.58,4705,2.9,72457,44.68
2021-08-08,TG,138225,48.86,7832,2.77,130393,46.09
2021-08-08,TI,203922,58.1,9015,2.57,194907,55.53
2021-08-08,UR,18172,49.35,796,2.16,17376,47.19
2021-08-08,VD,461746,56.67,36521,4.48,425225,52.19
2021-08-08,VS,189484,54.37,19892,5.71,169592,48.66
2021-08-08,ZG,72620,56.38,4092,3.18,68528,53.21
2021-08-08,ZH,904481,58.23,43860,2.82,860621,55.4
2021-08-09,AG,372229,53.63,23258,3.35,348971,50.28
2021-08-09,AI,7045,43.24,294,1.8,6751,41.43
2021-08-09,AR,26585,48.07,1231,2.23,25354,45.84
2021-08-09,BE,585029,56.08,38013,3.64,547016,52.44
2021-08-09,BL,168646,57.96,9182,3.16,159464,54.8
2021-08-09,BS,115814,58.87,7454,3.79,108360,55.08
2021-08-09,CH,4777769,55.11,309227,3.57,4468542,51.54
2021-08-09,CHFL,4798545,55.1,310458,3.56,4488087,51.53
2021-08-09,FL,20776,53.2,1231,3.15,19545,50.04
2021-08-09,FR,176005,54.07,12218,3.75,163787,50.32
2021-08-09,GE,279681,55.24,21937,4.33,257744,50.9
2021-08-09,GL,19533,47.82,1637,4.01,17896,43.81
2021-08-09,GR,108923,54.44,8724,4.36,100199,50.08
2021-08-09,JU,37791,51.27,4149,5.63,33642,45.64
2021-08-09,LU,219034,52.61,15069,3.62,203965,48.99
2021-08-09,NE,100676,57.24,15253,8.67,85423,48.57
2021-08-09,NW,23076,53.02,1501,3.45,21575,49.57
2021-08-09,OW,17886,46.94,1461,3.83,16425,43.1
2021-08-09,SG,253155,49.2,12467,2.42,240688,46.78
2021-08-09,SH,46495,55.95,2669,3.21,43826,52.73
2021-08-09,SO,151139,54.47,8120,2.93,143019,51.55
2021-08-09,SZ,77331,47.69,4646,2.87,72685,44.82
2021-08-09,TG,138476,48.95,7801,2.76,130675,46.19
2021-08-09,TI,203955,58.11,9022,2.57,194933,55.54
2021-08-09,UR,18257,49.59,803,2.18,17454,47.4
2021-08-09,VD,462718,56.79,35790,4.39,426928,52.4
2021-08-09,VS,190011,54.52,20045,5.75,169966,48.77
2021-08-09,ZG,72800,56.52,3995,3.1,68805,53.42
2021-08-09,ZH,905479,58.29,42488,2.74,862991,55.55
2021-08-10,AG,372982,53.74,22910,3.3,350072,50.44
2021-08-10,AI,7063,43.35,304,1.87,6759,41.48
2021-08-10,AR,26615,48.12,1225,2.21,25390,45.91
2021-08-10,BE,586510,56.23,37248,3.57,549262,52.66
2021-08-10,BL,169041,58.1,9038,3.11,160003,54.99
2021-08-10,BS,115822,58.87,7437,3.78,108385,55.09
2021-08-10,CH,4787749,55.22,305962,3.53,4481787,51.69
2021-08-10,CHFL,4808701,55.21,307263,3.53,4501438,51.69
2021-08-10,FL,20952,53.65,1301,3.33,19651,50.32
2021-08-10,FR,176285,54.16,12354,3.8,163931,50.36
2021-08-10,GE,280756,55.45,22364,4.42,258392,51.03
2021-08-10,GL,19534,47.82,1638,4.01,17896,43.81
2021-08-10,GR,109324,54.64,8411,4.2,100913,50.43
2021-08-10,JU,37943,51.48,4208,5.71,33735,45.77
2021-08-10,LU,219788,52.79,15181,3.65,204607,49.14
2021-08-10,NE,101085,57.47,15277,8.69,85808,48.78
2021-08-10,NW,23086,53.05,1502,3.45,21584,49.6
2021-08-10,OW,17889,46.94,1461,3.83,16428,43.11
2021-08-10,SG,253374,49.25,12213,2.37,241161,46.87
2021-08-10,SH,46615,56.09,2763,3.32,43852,52.77
2021-08-10,SO,151282,54.52,7851,2.83,143431,51.69
2021-08-10,SZ,77483,47.78,4534,2.8,72949,44.99
2021-08-10,TG,138720,49.03,7773,2.75,130947,46.29
2021-08-10,TI,204513,58.27,9373,2.67,195140,55.6
2021-08-10,UR,18257,49.59,801,2.18,17456,47.41
2021-08-10,VD,463725,56.92,34464,4.23,429261,52.69
2021-08-10,VS,190476,54.66,20075,5.76,170401,48.9
2021-08-10,ZG,72960,56.65,3908,3.03,69052,53.61
2021-08-10,ZH,906621,58.36,41649,2.68,864972,55.68
2021-08-11,AG,373733,53.85,22534,3.25,351199,50.6
2021-08-11,AI,7099,43.57,334,2.05,6765,41.52
2021-08-11,AR,26706,48.29,1185,2.14,25521,46.14
2021-08-11,BE,587768,56.35,36433,3.49,551335,52.85
2021-08-11,BL,169467,58.24,9117,3.13,160350,55.11
2021-08-11,BS,116415,59.17,7825,3.98,108590,55.2
2021-08-11,CH,4798416,55.34,302868,3.49,4495548,51.85
2021-08-11,CHFL,4819389,55.34,303896,3.49,4515493,51.85
2021-08-11,FL,20973,53.7,1028,2.63,19945,51.07
2021-08-11,FR,176643,54.27,12102,3.72,164541,50.55
2021-08-11,GE,281886,55.67,22755,4.49,259131,51.18
2021-08-11,GL,19536,47.82,1634,4,17902,43.82
2021-08-11,GR,109362,54.65,8223,4.11,101139,50.55
2021-08-11,JU,38093,51.68,4269,5.79,33824,45.89
2021-08-11,LU,220231,52.9,14998,3.6,205233,49.29
2021-08-11,NE,101457,57.68,15293,8.69,86164,48.99
2021-08-11,NW,23193,53.29,1330,3.06,21863,50.24
2021-08-11,OW,17907,46.99,1467,3.85,16440,43.14
2021-08-11,SG,253640,49.3,11819,2.3,241821,47
2021-08-11,SH,46766,56.27,2512,3.02,44254,53.25
2021-08-11,SO,151759,54.7,7454,2.69,144305,52.01
2021-08-11,SZ,77637,47.88,4513,2.78,73124,45.09
2021-08-11,TG,138962,49.12,7773,2.75,131189,46.37
2021-08-11,TI,205106,58.44,9812,2.8,195294,55.64
2021-08-11,UR,18309,49.73,783,2.13,17526,47.6
2021-08-11,VD,464722,57.04,33557,4.12,431165,52.92
2021-08-11,VS,190994,54.8,20150,5.78,170844,49.02
2021-08-11,ZG,73120,56.77,3912,3.04,69208,53.74
2021-08-11,ZH,907905,58.45,41084,2.64,866821,55.8
2021-08-12,AG,374590,53.97,22373,3.22,352217,50.75
2021-08-12,AI,7132,43.77,297,1.82,6835,41.95
2021-08-12,AR,26731,48.33,1155,2.09,25576,46.24
2021-08-12,BE,589227,56.49,35671,3.42,553556,53.07
2021-08-12,BL,169877,58.38,9000,3.09,160877,55.29
2021-08-12,BS,116424,59.18,7821,3.98,108603,55.2
2021-08-12,CH,4811069,55.49,301316,3.48,4509753,52.01
2021-08-12,CHFL,4832046,55.48,302132,3.47,4529914,52.01
2021-08-12,FL,20977,53.71,816,2.09,20161,51.62
2021-08-12,FR,177308,54.47,12191,3.75,165117,50.73
2021-08-12,GE,282937,55.88,23126,4.57,259811,51.31
2021-08-12,GL,19654,48.11,1625,3.98,18029,44.13
2021-08-12,GR,109764,54.86,8443,4.22,101321,50.64
2021-08-12,JU,38217,51.85,4296,5.83,33921,46.02
2021-08-12,LU,221423,53.18,14849,3.57,206574,49.62
2021-08-12,NE,101753,57.85,15241,8.66,86512,49.18
2021-08-12,NW,23234,53.39,1243,2.86,21991,50.53
2021-08-12,OW,17973,47.16,1328,3.48,16645,43.68
2021-08-12,SG,254553,49.48,12043,2.34,242510,47.13
2021-08-12,SH,46778,56.29,2490,3,44288,53.29
2021-08-12,SO,151896,54.74,7402,2.67,144494,52.08
2021-08-12,SZ,77801,47.98,4546,2.8,73255,45.18
2021-08-12,TG,139529,49.32,7870,2.78,131659,46.54
2021-08-12,TI,205781,58.63,10116,2.88,195665,55.75
2021-08-12,UR,18373,49.9,838,2.28,17535,47.62
2021-08-12,VD,465800,57.17,32853,4.03,432947,53.14
2021-08-12,VS,191466,54.94,20186,5.79,171280,49.15
2021-08-12,ZG,73336,56.94,3979,3.09,69357,53.85
2021-08-12,ZH,909512,58.55,40334,2.6,869178,55.95
2021-08-13,AG,375635,54.12,22250,3.21,353385,50.91
2021-08-13,AI,7132,43.77,297,1.82,6835,41.95
2021-08-13,AR,26806,48.47,1160,2.1,25646,46.37
2021-08-13,BE,591187,56.67,35393,3.39,555794,53.28
2021-08-13,BL,170254,58.51,8936,3.07,161318,55.44
2021-08-13,BS,117303,59.62,7499,3.81,109804,55.81
2021-08-13,CH,4824280,55.64,299191,3.45,4525089,52.19
2021-08-13,CHFL,4845567,55.64,300314,3.45,4545253,52.19
2021-08-13,FL,21287,54.51,1123,2.88,20164,51.63
2021-08-13,FR,177850,54.64,12026,3.69,165824,50.95
2021-08-13,GE,283866,56.06,23263,4.59,260603,51.47
2021-08-13,GL,19659,48.12,1628,3.99,18031,44.14
2021-08-13,GR,110012,54.98,8582,4.29,101430,50.69
2021-08-13,JU,38331,52,4251,5.77,34080,46.24
2021-08-13,LU,221787,53.27,14991,3.6,206796,49.67
2021-08-13,NE,102085,58.04,15217,8.65,86868,49.39
2021-08-13,NW,23258,53.44,1256,2.89,22002,50.56
2021-08-13,OW,18304,48.03,1640,4.3,16664,43.73
2021-08-13,SG,255160,49.59,11947,2.32,243213,47.27
2021-08-13,SH,46914,56.45,2314,2.78,44600,53.67
2021-08-13,SO,152417,54.93,7608,2.74,144809,52.19
2021-08-13,SZ,77984,48.09,4579,2.82,73405,45.27
2021-08-13,TG,139771,49.4,7820,2.76,131951,46.64
2021-08-13,TI,206394,58.8,10390,2.96,196004,55.84
2021-08-13,UR,18468,50.16,914,2.48,17554,47.68
2021-08-13,VD,466951,57.31,32314,3.97,434637,53.35
2021-08-13,VS,191958,55.08,20197,5.8,171761,49.29
2021-08-13,ZG,73497,57.07,3914,3.04,69583,54.03
2021-08-13,ZH,911297,58.66,38805,2.5,872492,56.17
2021-08-14,AG,376101,54.19,22302,3.21,353799,50.97
2021-08-14,AI,7132,43.77,297,1.82,6835,41.95
2021-08-14,AR,26812,48.48,1166,2.11,25646,46.37
2021-08-14,BE,591435,56.7,35399,3.39,556036,53.3
2021-08-14,BL,171120,58.81,9671,3.32,161449,55.49
2021-08-14,BS,117313,59.63,7507,3.82,109806,55.81
2021-08-14,CH,4830088,55.71,300032,3.46,4530056,52.25
2021-08-14,CHFL,4851375,55.7,301155,3.46,4550220,52.25
2021-08-14,FL,21287,54.51,1123,2.88,20164,51.63
2021-08-14,FR,178501,54.84,11931,3.67,166570,51.17
2021-08-14,GE,284327,56.15,22974,4.54,261353,51.62
2021-08-14,GL,19659,48.12,1628,3.99,18031,44.14
2021-08-14,GR,110054,55,8553,4.27,101501,50.73
2021-08-14,JU,38334,52.01,4254,5.77,34080,46.24
2021-08-14,LU,221909,53.3,15012,3.61,206897,49.69
2021-08-14,NE,102097,58.04,15219,8.65,86878,49.39
2021-08-14,NW,23259,53.44,1252,2.88,22007,50.57
2021-08-14,OW,18305,48.03,1641,4.31,16664,43.73
2021-08-14,SG,255597,49.68,12229,2.38,243368,47.3
2021-08-14,SH,46984,56.53,2367,2.85,44617,53.69
2021-08-14,SO,152526,54.97,7649,2.76,144877,52.22
2021-08-14,SZ,78028,48.12,4606,2.84,73422,45.28
2021-08-14,TG,139835,49.43,7735,2.73,132100,46.69
2021-08-14,TI,207112,59.01,10907,3.11,196205,55.9
2021-08-14,UR,18509,50.27,953,2.59,17556,47.68
2021-08-14,VD,467339,57.36,32104,3.94,435235,53.42
2021-08-14,VS,192301,55.18,20330,5.83,171971,49.35
2021-08-14,ZG,73645,57.18,4015,3.12,69630,54.06
2021-08-14,ZH,911854,58.7,38331,2.47,873523,56.23
2021-08-15,AG,376106,54.19,22302,3.21,353804,50.98
2021-08-15,AI,7132,43.77,297,1.82,6835,41.95
2021-08-15,AR,26812,48.48,1166,2.11,25646,46.37
2021-08-15,BE,591435,56.7,35399,3.39,556036,53.3
2021-08-15,BL,171120,58.81,9671,3.32,161449,55.49
2021-08-15,BS,117313,59.63,7507,3.82,109806,55.81
2021-08-15,CH,4830398,55.71,300040,3.46,4530358,52.25
2021-08-15,CHFL,4851685,55.71,301163,3.46,4550522,52.25
2021-08-15,FL,21287,54.51,1123,2.88,20164,51.63
2021-08-15,FR,178501,54.84,11931,3.67,166570,51.17
2021-08-15,GE,284328,56.15,22975,4.54,261353,51.62
2021-08-15,GL,19659,48.12,1628,3.99,18031,44.14
2021-08-15,GR,110054,55,8553,4.27,101501,50.73
2021-08-15,JU,38334,52.01,4254,5.77,34080,46.24
2021-08-15,LU,221913,53.3,15016,3.61,206897,49.69
2021-08-15,NE,102097,58.04,15219,8.65,86878,49.39
2021-08-15,NW,23259,53.44,1252,2.88,22007,50.57
2021-08-15,OW,18305,48.03,1641,4.31,16664,43.73
2021-08-15,SG,255599,49.68,12230,2.38,243369,47.3
2021-08-15,SH,46985,56.54,2368,2.85,44617,53.69
2021-08-15,SO,152526,54.97,7649,2.76,144877,52.22
2021-08-15,SZ,78028,48.12,4606,2.84,73422,45.28
2021-08-15,TG,139835,49.43,7733,2.73,132102,46.69
2021-08-15,TI,207116,59.01,10842,3.09,196274,55.92
2021-08-15,UR,18509,50.27,953,2.59,17556,47.68
2021-08-15,VD,467501,57.38,32128,3.94,435373,53.44
2021-08-15,VS,192301,55.18,20330,5.83,171971,49.35
2021-08-15,ZG,73711,57.23,4067,3.16,69644,54.07
2021-08-15,ZH,911919,58.7,38323,2.47,873596,56.24
2021-08-16,AG,377204,54.35,22274,3.21,354930,51.14
2021-08-16,AI,7133,43.78,297,1.82,6836,41.96
2021-08-16,AR,26876,48.59,1150,2.08,25726,46.51
2021-08-16,BE,593497,56.9,35556,3.41,557941,53.49
2021-08-16,BL,171402,58.91,9470,3.25,161932,55.65
2021-08-16,BS,117324,59.64,7503,3.81,109821,55.82
2021-08-16,CH,4840059,55.82,297008,3.43,4543051,52.4
2021-08-16,CHFL,4861367,55.82,297883,3.42,4563484,52.4
2021-08-16,FL,21308,54.56,875,2.24,20433,52.32
2021-08-16,FR,178591,54.87,11880,3.65,166711,51.22
2021-08-16,GE,284621,56.21,22841,4.51,261780,51.7
2021-08-16,GL,19699,48.22,1247,3.05,18452,45.17
2021-08-16,GR,110376,55.16,8379,4.19,101997,50.97
2021-08-16,JU,38497,52.23,4195,5.69,34302,46.54
2021-08-16,LU,222272,53.39,14950,3.59,207322,49.8
2021-08-16,NE,102323,58.17,15171,8.63,87152,49.55
2021-08-16,NW,23262,53.45,1249,2.87,22013,50.58
2021-08-16,OW,18311,48.05,1645,4.32,16666,43.73
2021-08-16,SG,256289,49.81,12313,2.39,243976,47.42
2021-08-16,SH,46993,56.55,2370,2.85,44623,53.69
2021-08-16,SO,152861,55.09,7497,2.7,145364,52.39
2021-08-16,SZ,78214,48.23,4613,2.84,73601,45.39
2021-08-16,TG,140150,49.54,7817,2.76,132333,46.78
2021-08-16,TI,207133,59.01,10841,3.09,196292,55.93
2021-08-16,UR,18574,50.45,953,2.59,17621,47.86
2021-08-16,VD,468513,57.5,31514,3.87,436999,53.64
2021-08-16,VS,192845,55.34,20343,5.84,172502,49.5
2021-08-16,ZG,73833,57.33,4152,3.22,69681,54.1
2021-08-16,ZH,913266,58.79,36788,2.37,876478,56.42
2021-08-17,AG,378228,54.49,22523,3.25,355705,51.25
2021-08-17,AI,7178,44.06,315,1.93,6863,42.12
2021-08-17,AR,26889,48.62,1120,2.02,25769,46.59
2021-08-17,BE,595044,57.04,35200,3.37,559844,53.67
2021-08-17,BL,171728,59.02,9682,3.33,162046,55.69
2021-08-17,BS,117342,59.64,7492,3.81,109850,55.84
2021-08-17,CH,4851156,55.95,295016,3.4,4556140,52.55
2021-08-17,CHFL,4872685,55.95,296047,3.4,4576638,52.55
2021-08-17,FL,21529,55.12,1031,2.64,20498,52.48
2021-08-17,FR,178992,54.99,12054,3.7,166938,51.29
2021-08-17,GE,285546,56.39,22978,4.54,262568,51.86
2021-08-17,GL,20055,49.09,1464,3.58,18591,45.51
2021-08-17,GR,110810,55.38,8292,4.14,102518,51.23
2021-08-17,JU,38658,52.45,4185,5.68,34473,46.77
2021-08-17,LU,222699,53.49,14942,3.59,207757,49.9
2021-08-17,NE,102637,58.35,15153,8.61,87484,49.74
2021-08-17,NW,23300,53.54,1274,2.93,22026,50.61
2021-08-17,OW,18316,48.06,1643,4.31,16673,43.75
2021-08-17,SG,256537,49.86,12022,2.34,244515,47.52
2021-08-17,SH,47141,56.72,2493,3,44648,53.72
2021-08-17,SO,153040,55.16,7160,2.58,145880,52.58
2021-08-17,SZ,78383,48.34,4539,2.8,73844,45.54
2021-08-17,TG,140448,49.64,7925,2.8,132523,46.84
2021-08-17,TI,207738,59.19,11013,3.14,196725,56.05
2021-08-17,UR,18576,50.45,954,2.59,17622,47.86
2021-08-17,VD,469615,57.64,30289,3.72,439326,53.92
2021-08-17,VS,193355,55.48,20128,5.78,173227,49.71
2021-08-17,ZG,74022,57.47,4122,3.2,69900,54.27
2021-08-17,ZH,914879,58.89,36054,2.32,878825,56.57
2021-08-18,AG,379331,54.65,22664,3.27,356667,51.39
2021-08-18,AI,7227,44.36,342,2.1,6885,42.26
2021-08-18,AR,27180,49.14,1266,2.29,25914,46.85
2021-08-18,BE,596995,57.23,35373,3.39,561622,53.84
2021-08-18,BL,172118,59.15,9381,3.22,162737,55.93
2021-08-18,BS,118022,59.99,7583,3.85,110439,56.14
2021-08-18,CH,4863996,56.1,293333,3.38,4570663,52.72
2021-08-18,CHFL,4885732,56.1,294532,3.38,4591200,52.72
2021-08-18,FL,21736,55.65,1199,3.07,20537,52.58
2021-08-18,FR,179425,55.12,11718,3.6,167707,51.52
2021-08-18,GE,286136,56.51,22458,4.44,263678,52.07
2021-08-18,GL,20138,49.3,1208,2.96,18930,46.34
2021-08-18,GR,110961,55.45,8265,4.13,102696,51.32
2021-08-18,JU,38805,52.65,4239,5.75,34566,46.9
2021-08-18,LU,223164,53.6,15060,3.62,208104,49.98
2021-08-18,NE,103012,58.56,15221,8.65,87791,49.91
2021-08-18,NW,23429,53.84,1234,2.84,22195,51
2021-08-18,OW,18328,48.09,1647,4.32,16681,43.77
2021-08-18,SG,256937,49.94,11927,2.32,245010,47.62
2021-08-18,SH,47398,57.03,2383,2.87,45015,54.17
2021-08-18,SO,153549,55.34,6860,2.47,146689,52.87
2021-08-18,SZ,78578,48.46,4517,2.79,74061,45.67
2021-08-18,TG,140784,49.76,7965,2.82,132819,46.95
2021-08-18,TI,208323,59.35,11245,3.2,197078,56.15
2021-08-18,UR,18662,50.69,949,2.58,17713,48.11
2021-08-18,VD,470875,57.79,29627,3.64,441248,54.16
2021-08-18,VS,193849,55.62,20142,5.78,173707,49.84
2021-08-18,ZG,74214,57.62,4127,3.2,70087,54.42
2021-08-18,ZH,916556,59,35932,2.31,880624,56.69
2021-08-19,AG,380451,54.81,22963,3.31,357488,51.51
2021-08-19,AI,7265,44.59,377,2.31,6888,42.28
2021-08-19,AR,27189,49.16,1269,2.29,25920,46.86
2021-08-19,BE,599008,57.42,35421,3.4,563587,54.03
2021-08-19,BL,172499,59.28,9685,3.33,162814,55.96
2021-08-19,BS,118033,60,7586,3.86,110447,56.14
2021-08-19,CH,4878031,56.26,294583,3.4,4583448,52.86
2021-08-19,CHFL,4899767,56.26,295782,3.4,4603985,52.86
2021-08-19,FL,21736,55.65,1199,3.07,20537,52.58
2021-08-19,FR,180163,55.35,11924,3.66,168239,51.69
2021-08-19,GE,286801,56.64,22162,4.38,264639,52.26
2021-08-19,GL,20218,49.49,1179,2.89,19039,46.61
2021-08-19,GR,111436,55.69,8453,4.22,102983,51.47
2021-08-19,JU,38904,52.78,4275,5.8,34629,46.98
2021-08-19,LU,224883,54.01,16123,3.87,208760,50.14
2021-08-19,NE,103412,58.79,15348,8.73,88064,50.07
2021-08-19,NW,23454,53.89,1242,2.85,22212,51.04
2021-08-19,OW,18538,48.65,1718,4.51,16820,44.14
2021-08-19,SG,257626,50.07,11871,2.31,245755,47.77
2021-08-19,SH,47416,57.05,2380,2.86,45036,54.19
2021-08-19,SO,154157,55.56,7056,2.54,147101,53.02
2021-08-19,SZ,78794,48.59,4558,2.81,74236,45.78
2021-08-19,TG,141122,49.88,7886,2.79,133236,47.1
2021-08-19,TI,208862,59.51,11446,3.26,197416,56.25
2021-08-19,UR,18662,50.69,938,2.55,17724,48.14
2021-08-19,VD,471912,57.92,28963,3.55,442949,54.37
2021-08-19,VS,194283,55.75,20003,5.74,174280,50.01
2021-08-19,ZG,74418,57.78,4144,3.22,70274,54.56
2021-08-19,ZH,918525,59.13,35613,2.29,882912,56.84
2021-08-20,AG,381797,55.01,23081,3.33,358716,51.68
2021-08-20,AI,7266,44.6,377,2.31,6889,42.28
2021-08-20,AR,27206,49.19,1274,2.3,25932,46.89
2021-08-20,BE,601245,57.64,35049,3.36,566196,54.28
2021-08-20,BL,172845,59.4,9359,3.22,163486,56.19
2021-08-20,BS,118931,60.45,7048,3.58,111883,56.87
2021-08-20,CH,4894559,56.45,294699,3.4,4599860,53.05
2021-08-20,CHFL,4916299,56.45,295899,3.4,4620400,53.05
2021-08-20,FL,21740,55.67,1200,3.07,20540,52.59
2021-08-20,FR,180788,55.54,11522,3.54,169266,52
2021-08-20,GE,287381,56.76,21707,4.29,265674,52.47
2021-08-20,GL,20220,49.5,1177,2.88,19043,46.62
2021-08-20,GR,111988,55.97,8825,4.41,103163,51.56
2021-08-20,JU,39044,52.97,4300,5.83,34744,47.14
2021-08-20,LU,226041,54.29,16858,4.05,209183,50.24
2021-08-20,NE,103753,58.99,15398,8.75,88355,50.23
2021-08-20,NW,23550,54.11,1304,3,22246,51.12
2021-08-20,OW,18691,49.05,1723,4.52,16968,44.53
2021-08-20,SG,258684,50.28,12119,2.36,246565,47.92
2021-08-20,SH,47716,57.42,2479,2.98,45237,54.43
2021-08-20,SO,155256,55.96,7817,2.82,147439,53.14
2021-08-20,SZ,79071,48.76,4586,2.83,74485,45.93
2021-08-20,TG,141473,50.01,7949,2.81,133524,47.2
2021-08-20,TI,209424,59.67,11709,3.34,197715,56.33
2021-08-20,UR,18729,50.87,984,2.67,17745,48.2
2021-08-20,VD,473140,58.07,28343,3.48,444797,54.59
2021-08-20,VS,194870,55.92,19937,5.72,174933,50.2
2021-08-20,ZG,74688,57.99,4216,3.27,70472,54.72
2021-08-20,ZH,920762,59.27,35558,2.29,885204,56.98
2021-08-21,AG,382637,55.13,23538,3.39,359099,51.74
2021-08-21,AI,7266,44.6,377,2.31,6889,42.28
2021-08-21,AR,27210,49.2,1277,2.31,25933,46.89
2021-08-21,BE,601619,57.67,35182,3.37,566437,54.3
2021-08-21,BL,172857,59.41,9369,3.22,163488,56.19
2021-08-21,BS,118932,60.45,7047,3.58,111885,56.87
2021-08-21,CH,4902054,56.54,296995,3.43,4605059,53.11
2021-08-21,CHFL,4924166,56.54,298541,3.43,4625625,53.11
2021-08-21,FL,22112,56.62,1546,3.96,20566,52.66
2021-08-21,FR,181701,55.82,11481,3.53,170220,52.3
2021-08-21,GE,287914,56.86,21550,4.26,266364,52.61
2021-08-21,GL,20220,49.5,1176,2.88,19044,46.62
2021-08-21,GR,112236,56.09,8954,4.47,103282,51.62
2021-08-21,JU,39044,52.97,4300,5.83,34744,47.14
2021-08-21,LU,226573,54.42,17217,4.14,209356,50.28
2021-08-21,NE,103769,59,15396,8.75,88373,50.24
2021-08-21,NW,23572,54.16,1319,3.03,22253,51.13
2021-08-21,OW,18701,49.07,1732,4.54,16969,44.53
2021-08-21,SG,259264,50.39,12486,2.43,246778,47.96
2021-08-21,SH,47723,57.42,2480,2.98,45243,54.44
2021-08-21,SO,155327,55.98,7859,2.83,147468,53.15
2021-08-21,SZ,79162,48.82,4643,2.86,74519,45.95
2021-08-21,TG,141750,50.1,8063,2.85,133687,47.25
2021-08-21,TI,210236,59.9,12198,3.48,198038,56.42
